bout_lengths,d1,d2,d3
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
61,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
297,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
69,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
263,Grp,M,SIP-L2-2
178,Grp,M,SIP-L2-2
109,Grp,M,SIP-L2-2
129,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
209,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
45,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
75,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
91,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
52,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
67,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
145,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
254,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
55,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
48,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
69,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
173,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
84,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
126,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
72,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
91,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
103,Grp,M,SIP-L2-2
54,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
195,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
45,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
42,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
152,Grp,M,SIP-L2-2
140,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
41,Grp,M,SIP-L2-2
132,Grp,M,SIP-L2-2
81,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
318,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
152,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
55,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
49,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
46,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
48,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
457,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
90,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
105,Grp,M,SIP-L2-2
91,Grp,M,SIP-L2-2
239,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
82,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
283,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
89,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
86,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
50,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
49,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
72,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
80,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
46,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
63,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
227,Grp,M,SIP-L2-2
49,Grp,M,SIP-L2-2
106,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
107,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
138,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
276,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
67,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
78,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
74,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
95,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
55,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
53,Grp,M,SIP-L2-2
129,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
86,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
178,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
120,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
113,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
151,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
165,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
124,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
81,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
56,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
101,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
74,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
87,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
45,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
229,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
80,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
66,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
188,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
61,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
81,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
150,Grp,M,SIP-L2-2
102,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
156,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
42,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
150,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
111,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
157,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
77,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
140,Grp,M,SIP-L2-2
108,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
111,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
108,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
132,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
116,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
67,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
111,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
49,Grp,M,SIP-L2-2
109,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
162,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
232,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
42,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
145,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
50,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
192,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
143,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
60,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
199,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
63,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
93,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
53,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
65,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
56,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
76,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
68,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
94,Grp,M,SIP-L2-2
54,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
50,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
56,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
